date,close
2024-07-23,88.44
2024-07-24,87.3
2024-07-25,86.71
2024-07-26,87.43
2024-07-29,89.64
2024-07-30,91.29
2024-07-31,91.19
2024-08-01,90.55
2024-08-02,87.07
2024-08-05,85.28
2024-08-06,87.47
2024-08-07,83.46
2024-08-08,83.46
2024-08-09,83.71
2024-08-12,83.45
2024-08-13,83.1
2024-08-14,83.8
2024-08-15,86.29
2024-08-16,86.8
2024-08-19,88.32
2024-08-20,87.24
2024-08-21,88.22
2024-08-22,87.42
2024-08-23,88.06
2024-08-26,89.28
2024-08-27,88.4
2024-08-28,86.99
2024-08-29,87.31
2024-08-30,87.88
2024-09-03,86.63
2024-09-04,86.75
2024-09-05,86.15
2024-09-06,85.44
2024-09-09,85.84
2024-09-10,85.9
2024-09-11,85.82
2024-09-12,86.8
2024-09-13,88.05
2024-09-16,89.35
2024-09-17,90.36
2024-09-18,91.08
2024-09-19,90.95
2024-09-20,91.25
2024-09-23,90.47
2024-09-24,91.19
2024-09-25,91.42
2024-09-26,92.7
2024-09-27,93.51
2024-09-30,93.69
2024-10-01,91.55
2024-10-02,91.65
2024-10-03,91.13
2024-10-04,92.65
2024-10-07,89.89
2024-10-08,90.01
2024-10-09,91.1
2024-10-10,90.49
2024-10-11,91.63
2024-10-14,92.47
2024-10-15,91.72
2024-10-16,94.25
2024-10-17,94.04
2024-10-18,94.78
2024-10-21,94.12
2024-10-22,94.24
2024-10-23,93.74
2024-10-24,92.9
2024-10-25,92.53
2024-10-28,93.7
2024-10-29,93.63
2024-10-30,92.58
2024-10-31,93.7
2024-11-01,93.31
2024-11-04,93.29
2024-11-05,94.13
2024-11-06,96.39
2024-11-07,96.43
2024-11-08,96.52
2024-11-11,98.36
2024-11-12,98.49
2024-11-13,100.22
2024-11-14,106.62
2024-11-15,112.58
2024-11-18,111.04
2024-11-19,109.92
2024-11-20,111.76
2024-11-21,112.22
2024-11-22,113.15
2024-11-25,113.5
2024-11-26,112.95
2024-11-27,115.1
2024-11-29,114.97
2024-12-02,114.66
2024-12-03,113.95
2024-12-04,114.49
2024-12-05,114.0
2024-12-06,114.23
2024-12-09,112.11
2024-12-10,112.23
2024-12-11,112.11
2024-12-12,112.4
2024-12-13,110.84
2024-12-16,110.11
2024-12-17,111.02
2024-12-18,109.35
2024-12-19,109.37
2024-12-20,110.03
2024-12-23,109.4
2024-12-24,110.56
2024-12-26,110.55
2024-12-27,109.55
2024-12-30,108.8
2024-12-31,109.35
2025-01-02,108.82
2025-01-03,109.16
2025-01-06,109.05
2025-01-07,109.39
2025-01-08,107.76
2025-01-10,106.65
2025-01-13,106.08
2025-01-14,106.12
2025-01-15,106.18
2025-01-16,104.46
2025-01-17,105.02
2025-01-21,106.7
2025-01-22,106.81
2025-01-23,109.04
2025-01-24,110.16
2025-01-27,111.34
2025-01-28,110.14
2025-01-29,111.19
2025-01-30,111.43
2025-01-31,111.06
2025-02-03,112.0
2025-02-04,111.3
2025-02-05,108.54
2025-02-06,110.09
2025-02-07,108.86
2025-02-10,107.28
2025-02-11,107.02
2025-02-12,107.23
2025-02-13,107.59
2025-02-14,108.38
2025-02-18,107.56
2025-02-19,109.35
2025-02-20,108.55
2025-02-21,106.66
2025-02-24,109.2
2025-02-25,108.53
2025-02-26,109.83
2025-02-27,109.31
2025-02-28,111.8
2025-03-03,110.79
2025-03-04,107.01
2025-03-05,107.31
2025-03-06,103.43
2025-03-07,103.51
2025-03-10,101.08
2025-03-11,95.9
2025-03-12,96.76
2025-03-13,94.87
2025-03-14,96.64
2025-03-17,97.36
2025-03-18,97.35
2025-03-19,98.29
2025-03-20,96.86
2025-03-21,97.46
2025-03-24,98.18
2025-03-25,99.61
2025-03-26,98.78
2025-03-27,98.45
2025-03-28,96.07
2025-03-31,96.7
2025-04-01,95.68
2025-04-02,95.88
2025-04-03,86.84
2025-04-04,81.53
2025-04-07,81.3
2025-04-08,79.72
2025-04-09,89.44
2025-04-10,83.23
2025-04-11,82.89
2025-04-14,82.66
2025-04-15,83.01
2025-04-16,80.77
2025-04-17,82.81
2025-04-21,82.0
2025-04-22,84.09
2025-04-23,85.29
2025-04-24,88.01
2025-04-25,88.28
2025-04-28,88.16
2025-04-29,89.17
2025-04-30,88.95
2025-05-01,88.81
2025-05-02,90.49
2025-05-05,90.11
2025-05-06,90.17
2025-05-07,100.09
2025-05-08,103.12
2025-05-09,103.94
2025-05-12,108.49
2025-05-13,109.38
2025-05-14,110.94
2025-05-15,110.22
2025-05-16,111.42
2025-05-19,110.66
2025-05-20,110.36
2025-05-21,108.46
2025-05-22,109.13
2025-05-23,107.72
2025-05-27,110.36
2025-05-28,109.52
2025-05-29,110.02
2025-05-30,111.04
2025-06-02,110.95
2025-06-03,111.6
2025-06-04,111.49
2025-06-05,110.53
2025-06-06,111.9
2025-06-09,113.66
2025-06-10,116.73
