date,close
2024-07-23,273.0018
2024-07-24,265.5168
2024-07-25,266.0718
2024-07-26,271.2168
2024-07-29,268.3018
2024-07-30,269.3518
2024-07-31,275.8218
2024-08-01,273.2018
2024-08-02,263.0818
2024-08-05,254.6568
2024-08-06,257.0968
2024-08-07,256.8068
2024-08-08,265.1168
2024-08-09,268.1468
2024-08-12,265.4618
2024-08-13,267.6068
2024-08-14,269.8918
2024-08-15,277.0768
2024-08-16,276.7268
2024-08-19,281.5568
2024-08-20,281.1218
2024-08-21,282.8918
2024-08-22,278.7168
2024-08-23,279.1468
2024-08-26,279.7168
2024-08-27,283.9068
2024-08-28,280.2668
2024-08-29,284.8118
2024-08-30,287.2018
2024-09-03,285.5168
2024-09-04,287.6218
2024-09-05,283.9618
2024-09-06,281.7018
2024-09-09,284.9368
2024-09-10,287.2368
2024-09-11,290.1868
2024-09-12,293.2718
2024-09-13,268.4318
2024-09-16,260.7468
2024-09-17,257.5118
2024-09-18,254.0618
2024-09-19,263.2168
2024-09-20,261.1468
2024-09-23,263.9318
2024-09-24,262.0318
2024-09-25,258.9468
2024-09-26,257.6868
2024-09-27,257.7368
2024-09-30,258.8868
2024-10-01,251.3968
2024-10-02,252.9018
2024-10-03,251.8968
2024-10-04,253.6068
2024-10-07,243.6468
2024-10-08,248.1168
2024-10-09,247.0368
2024-10-10,251.7818
2024-10-11,247.7068
2024-10-14,254.8218
2024-10-15,254.0118
2024-10-16,251.2668
2024-10-17,248.4118
2024-10-18,247.4468
2024-10-21,248.8518
2024-10-22,246.5518
2024-10-23,242.5118
2024-10-24,241.4318
2024-10-25,241.8568
2024-10-28,240.5168
2024-10-29,242.6918
2024-10-30,243.3368
2024-10-31,239.0368
2024-11-01,241.3968
2024-11-04,240.6718
2024-11-05,243.2068
2024-11-06,252.4118
2024-11-07,250.4568
2024-11-08,247.3368
2024-11-11,252.2368
2024-11-12,263.2068
2024-11-13,266.2468
2024-11-14,264.9318
2024-11-15,251.6818
2024-11-18,249.7518
2024-11-19,249.8018
2024-11-20,249.7468
2024-11-21,252.2168
2024-11-22,256.0718
2024-11-25,259.3618
2024-11-26,262.6468
2024-11-27,256.8368
2024-11-29,257.9618
2024-12-02,258.0968
2024-12-03,258.1268
2024-12-04,268.2418
2024-12-05,269.1068
2024-12-06,276.4768
2024-12-09,273.9618
2024-12-10,273.5218
2024-12-11,274.9618
2024-12-12,237.3118
2024-12-13,232.8418
2024-12-16,230.7618
2024-12-17,227.6118
2024-12-18,220.6518
2024-12-19,218.6918
2024-12-20,223.5818
2024-12-23,223.3668
2024-12-24,223.9668
2024-12-26,225.0768
2024-12-27,223.2368
2024-12-30,222.8968
2024-12-31,222.3368
2025-01-02,220.4968
2025-01-03,215.2818
2025-01-06,215.5868
2025-01-07,211.3118
2025-01-08,209.7868
2025-01-10,202.9568
2025-01-13,204.2468
2025-01-14,206.3517
2025-01-15,208.6367
2025-01-16,213.4618
2025-01-17,214.9918
2025-01-21,218.1768
2025-01-22,218.6568
2025-01-23,218.6368
2025-01-24,217.6868
2025-01-27,219.2968
