date,close
2024-07-23,484.54
2024-07-24,457.12
2024-07-25,449.26
2024-07-26,461.55
2024-07-29,461.56
2024-07-30,459.04
2024-07-31,470.68
2024-08-01,493.59
2024-08-02,483.99
2024-08-05,471.58
2024-08-06,489.94
2024-08-07,484.77
2024-08-08,505.48
2024-08-09,513.62
2024-08-12,511.8
2024-08-13,524.39
2024-08-14,522.61
2024-08-15,533.18
2024-08-16,523.27
2024-08-19,525.05
2024-08-20,522.58
2024-08-21,531.01
2024-08-22,527.78
2024-08-23,523.85
2024-08-26,516.97
2024-08-27,514.95
2024-08-28,512.63
2024-08-29,514.07
2024-08-30,517.16
2024-09-03,507.61
2024-09-04,508.59
2024-09-05,512.71
2024-09-06,496.12
2024-09-09,500.64
2024-09-10,500.64
2024-09-11,507.68
2024-09-12,521.45
2024-09-13,520.47
2024-09-16,529.63
2024-09-17,532.665
2024-09-18,534.3
2024-09-19,555.45
2024-09-20,557.7
2024-09-23,560.76
2024-09-24,559.68
2024-09-25,564.66
2024-09-26,564.19
2024-09-27,563.71
2024-09-30,568.79
2024-10-01,572.82
2024-10-02,569.16
2024-10-03,579.12
2024-10-04,592.29
2024-10-07,581.13
2024-10-08,589.24
2024-10-09,586.86
2024-10-10,580.18
2024-10-11,586.3
2024-10-14,586.77
2024-10-15,582.62
2024-10-16,573.14
2024-10-17,573.28
2024-10-18,572.82
2024-10-21,571.51
2024-10-22,578.36
2024-10-23,560.04
2024-10-24,564.13
2024-10-25,569.6
2024-10-28,574.51
2024-10-29,589.63
2024-10-30,588.15
2024-10-31,563.93
2024-11-01,563.51
2024-11-04,557.03
2024-11-05,568.78
2024-11-06,568.4
2024-11-07,588.05
2024-11-08,585.69
2024-11-11,579.52
2024-11-12,581.17
2024-11-13,576.35
2024-11-14,573.51
2024-11-15,550.43
2024-11-18,550.75
2024-11-19,557.44
2024-11-20,561.87
2024-11-21,559.44
2024-11-22,555.49
2024-11-25,561.46
2024-11-26,569.89
2024-11-27,565.55
2024-11-29,570.67
2024-12-02,589.18
2024-12-03,610.0
