date,close
2024-07-23,474.7673
2024-07-24,457.5273
2024-07-25,452.4173
2024-07-26,457.1173
2024-07-29,458.0473
2024-07-30,451.6773
2024-07-31,465.2173
2024-08-01,453.8073
2024-08-02,442.8973
2024-08-05,429.5173
2024-08-06,433.6773
2024-08-07,428.9173
2024-08-08,442.2173
2024-08-09,444.5573
2024-08-12,445.5273
2024-08-13,456.7273
2024-08-14,456.8773
2024-08-15,468.5673
2024-08-16,469.1773
2024-08-19,475.4173
2024-08-20,474.4073
2024-08-21,476.6473
2024-08-22,468.9973
2024-08-23,474.1473
2024-08-26,469.4873
2024-08-27,470.9073
2024-08-28,465.4973
2024-08-29,464.8073
2024-08-30,470.4173
2024-09-03,455.9573
2024-09-04,454.7573
2024-09-05,455.1873
2024-09-06,442.8373
2024-09-09,448.6073
2024-09-10,452.8073
2024-09-11,462.7673
2024-09-12,467.3673
2024-09-13,469.4873
2024-09-16,467.3873
2024-09-17,467.6373
2024-09-18,465.5873
2024-09-19,477.5073
2024-09-20,476.5873
2024-09-23,477.8642
2024-09-24,480.1942
2024-09-25,480.6442
2024-09-26,484.2942
2024-09-27,481.5742
2024-09-30,482.8942
2024-10-01,476.0942
2024-10-02,476.7742
2024-10-03,476.4142
2024-10-04,482.1442
2024-10-07,476.9242
2024-10-08,484.1242
2024-10-09,487.9742
2024-10-10,487.4142
2024-10-11,488.1842
2024-10-14,492.3242
2024-10-15,485.6742
2024-10-16,485.7342
2024-10-17,486.0742
2024-10-18,489.2942
2024-10-21,490.2442
2024-10-22,490.7842
2024-10-23,483.1842
2024-10-24,487.1442
2024-10-25,490.1442
2024-10-28,490.2242
2024-10-29,494.9842
2024-10-30,491.2042
2024-10-31,478.6742
2024-11-01,482.2542
2024-11-04,480.8342
2024-11-05,487.0342
2024-11-06,500.4042
2024-11-07,508.3642
2024-11-08,508.9642
2024-11-11,508.6642
2024-11-12,507.7342
2024-11-13,507.0742
2024-11-14,503.5142
2024-11-15,491.3942
2024-11-18,494.8442
