date,close
2024-07-23,180.13
2024-07-24,170.97
2024-07-25,165.62
2024-07-26,165.34
2024-07-29,167.87
2024-07-30,168.63
2024-07-31,169.88
2024-08-01,169.1
2024-08-02,165.0
2024-08-05,157.59
2024-08-06,156.63
2024-08-07,157.28
2024-08-08,160.37
2024-08-09,162.01
2024-08-12,160.63
2024-08-13,162.5
2024-08-14,158.71
2024-08-15,159.64
2024-08-16,161.3
2024-08-19,165.01
2024-08-20,165.52
2024-08-21,164.19
2024-08-22,162.14
2024-08-23,163.96
2024-08-26,164.5
2024-08-27,163.02
2024-08-28,161.19
2024-08-29,160.12
2024-08-30,161.72
2024-09-03,155.7
2024-09-04,154.79
2024-09-05,155.58
2024-09-06,149.26
2024-09-09,147.25
2024-09-10,147.2
2024-09-11,149.7
2024-09-12,153.23
2024-09-13,156.0
2024-09-16,156.6
2024-09-17,157.86
2024-09-18,158.35
2024-09-19,160.68
2024-09-20,162.13
2024-09-23,160.39
2024-09-24,160.83
2024-09-25,160.03
2024-09-26,161.27
2024-09-27,162.49
2024-09-30,164.39
2024-10-01,165.53
2024-10-02,164.4
2024-10-03,164.4
2024-10-04,165.6
2024-10-07,161.52
2024-10-08,162.92
2024-10-09,160.4
2024-10-10,160.62
2024-10-11,161.78
2024-10-14,163.5
2024-10-15,164.0
2024-10-16,163.7
2024-10-17,161.47
2024-10-18,161.96
2024-10-21,162.61
2024-10-22,163.68
2024-10-23,161.32
2024-10-24,161.26
2024-10-25,163.81
2024-10-28,165.26
2024-10-29,168.22
2024-10-30,173.0
2024-10-31,169.65
2024-11-01,169.83
2024-11-04,167.78
2024-11-05,168.28
2024-11-06,175.05
2024-11-07,179.29
2024-11-08,176.89
2024-11-11,178.89
2024-11-12,180.16
2024-11-13,177.42
2024-11-14,174.12
2024-11-15,171.03
2024-11-18,173.84
2024-11-19,176.66
2024-11-20,174.52
2024-11-21,166.17
2024-11-22,163.3
2024-11-25,166.19
2024-11-26,167.66
2024-11-27,167.77
2024-11-29,167.49
2024-12-02,170.03
2024-12-03,169.88
2024-12-04,172.91
2024-12-05,171.18
2024-12-06,173.25
2024-12-09,174.11
2024-12-10,183.91
2024-12-11,194.14
2024-12-12,190.7
2024-12-13,188.56
2024-12-16,195.4
2024-12-17,194.16
2024-12-18,187.14
2024-12-19,187.25
2024-12-20,190.15
2024-12-23,193.37
2024-12-24,194.85
2024-12-26,194.34
2024-12-27,191.5
2024-12-30,189.98
2024-12-31,188.04
2025-01-02,188.17
2025-01-03,190.53
2025-01-06,195.61
2025-01-07,194.23
2025-01-08,192.69
2025-01-10,190.78
2025-01-13,189.75
2025-01-14,188.4
2025-01-15,194.29
2025-01-16,191.65
2025-01-17,194.74
2025-01-21,196.79
2025-01-22,197.11
2025-01-23,196.72
2025-01-24,198.95
2025-01-27,190.55
2025-01-28,194.04
2025-01-29,194.15
2025-01-30,199.61
2025-01-31,202.76
2025-02-03,199.97
2025-02-04,205.12
2025-02-05,190.07
2025-02-06,190.34
2025-02-07,184.08
2025-02-10,185.21
2025-02-11,184.06
2025-02-12,182.35
2025-02-13,184.88
2025-02-14,183.97
2025-02-18,182.51
2025-02-19,184.01
2025-02-20,183.3
2025-02-21,178.4
2025-02-24,177.99
2025-02-25,174.16
2025-02-26,171.47
2025-02-27,167.24
2025-02-28,169.02
2025-03-03,165.75
2025-03-04,169.66
2025-03-05,171.76
2025-03-06,171.09
2025-03-07,172.6
2025-03-10,164.81
2025-03-11,162.98
2025-03-12,166.05
2025-03-13,161.7
2025-03-14,164.43
2025-03-17,163.23
2025-03-18,159.61
2025-03-19,162.83
2025-03-20,161.74
2025-03-21,162.93
2025-03-24,166.62
2025-03-25,169.5
2025-03-26,164.0
2025-03-27,161.18
2025-03-28,153.27
2025-03-31,153.58
2025-04-01,156.01
2025-04-02,155.98
2025-04-03,149.66
2025-04-04,144.54
2025-04-07,145.69
2025-04-08,143.64
2025-04-09,157.65
2025-04-10,151.76
2025-04-11,156.08
2025-04-14,158.01
2025-04-15,155.25
2025-04-16,152.27
2025-04-17,150.1
2025-04-21,146.61
2025-04-22,150.41
2025-04-23,154.29
2025-04-24,158.22
2025-04-25,160.9
2025-04-28,159.55
2025-04-29,159.1
2025-04-30,157.74
2025-05-01,160.24
2025-05-02,162.97
2025-05-05,163.15
2025-05-06,162.17
2025-05-07,150.32
2025-05-08,153.22
2025-05-09,151.69
2025-05-12,157.4
2025-05-13,158.47
2025-05-14,164.31
2025-05-15,162.9
2025-05-16,165.13
2025-05-19,165.48
2025-05-20,162.92
2025-05-21,167.5
2025-05-22,169.81
2025-05-23,167.41
2025-05-27,171.84
2025-05-28,171.3
2025-05-29,170.8
2025-05-30,170.68
2025-06-02,167.97
2025-06-03,165.12
2025-06-04,166.99
2025-06-05,167.15
2025-06-06,172.62
2025-06-09,175.24
2025-06-10,177.75
2025-06-11,176.5
2025-06-12,174.85
2025-06-13,173.82
2025-06-16,175.92
2025-06-17,175.1
2025-06-18,172.47
2025-06-20,165.79
2025-06-23,164.34
2025-06-24,165.92
2025-06-25,169.83
2025-06-26,172.69
2025-06-27,177.68
2025-06-30,175.38
2025-07-01,174.99
2025-07-02,177.79
2025-07-03,178.68
2025-07-07,175.94
2025-07-08,173.51
2025-07-09,175.77
2025-07-10,176.77
2025-07-11,179.34
2025-07-14,180.71
2025-07-15,181.15
2025-07-16,182.12
2025-07-17,182.73
2025-07-18,184.21
2025-07-21,189.25
2025-07-22,190.49
2025-07-23,189.38
2025-07-24,191.32
2025-07-25,192.33
2025-07-28,191.73
2025-07-29,194.9
2025-07-30,195.68
2025-07-31,191.05
2025-08-01,188.28
2025-08-04,194.19
2025-08-05,193.82
2025-08-06,195.24
2025-08-07,195.67
2025-08-08,200.57
2025-08-11,200.15
2025-08-12,202.49
2025-08-13,201.11
2025-08-14,202.09
